5605477410533,6155511676538
5406119218071,6108449230369
5208764632808,6055759737638
5015487314309,5999220782735
4825247454794,5938155690111
4639043004758,5874601348176
4454874184530,5808483623115
4274738939397,5739605300018
4097637612088,5668550520194
3922535022150,5596686251702
3749467295496,5523241077483
3579434731909,5449231230182
3412364136489,5375657820211
3248329570717,5303429173657
3088293541747,5233616340543
2932216908756,5167801273268
2780176972784,5104925170852
2634093582240,5047401311566
2493006417962,4996267606924
2356955875700,4949033542016
2226860121336,4908860662108
2102759377579,4873882743768
1984653622171,4845203814082
1872583776497,4821213643886
1766467944798,4803405666815
1666388010038,4789820038373
1572303087830,4780620252645
1483214077603,4774923769025
1400120351969,4770772054919
1322062782170,4768449748083
1249001200960,4768252719812
1180935646002,4767649525709
1117866271071,4769061123533
1059793376087,4770495676551
1006755680391,4772656807272
958714243140,4776410786354
916668424240,4782123482303
880656573245,4790791375127
850640347032,4800825449857
827618873636,4814197856341
811592262161,4830054761594
804597414860,4848510286675
805596673280,4869605733527
815589357458,4893493639517
836612216023,4919203390794
868627077634,4947792335981
912671353774,4979324150926
968706870007,5011679259489
1037771169381,5046797895695
1119825879322,5084977876058
1213910210847,5124661647367
1320984859867,5166163082985
1439089990236,5212246828384
1568186851111,5261934625211
1707276193238,5315182969569
1855397531527,5374178448842
2010552660339,5437476804548
2170664875101,5506623829534
2334852886157,5581776151011
2501000000000,5660280646752
2667147165043,5742716169200
2831336433559,5826681388234
2992487928129,5910630761602
3149642836894,5992163215400
3300802932621,6068111567860
3445927016058,6137301116940
3586014221946,6197096094139
3721065035712,6246922522330
3851080367896,6285525674118
3977021624281,6312091887797
4100930260318,6327479909094
4223772010892,6331209758016
4345589603264,6326216720916
4467386372365,6311519626841
4588136440865,6289550460883
4709906580814,6261376286408
4830669725824,6231164257183
4951454331809,6197832282338
5071281494849,6165105432999
5188145140606,6134723547153
5303059494291,6108265302031
5415037580663,6087012157043
5523075682986,6072276097148
5625237772752,6066098334184
5722522608081,6069165758158
5812987613955,6079981085496
5897747451358,6101020406456
5973942500560,6130827839696
6042726040455,6169188277237
6103290014410,6215407709877
6155988304082,6269421823421
6201159327093,6330259078426
6239200750096,6397008441451
6269680773372,6470661480868
6295045750429,6548350097543
6316027628185,6631289844366
6334498006945,6718200503110
6349970078669,6806387147378
6365430150429,6895487509958
6381820429940,6982698905151
6398930301230,7068150818990
6419697967973,7147566439005
6442315267044,7220331363587
6470411501597,7284916814899
6502244074163,7339871524761
6539963379102,7385059106060
6583589370548,7419630314240
6634089085925,7444940429580
6692242748137,7460834403737
6757358359595,7470101070266
6830076207481,7472705667962
7458405727767,5702415716168
7337605604010,5720624441439
7209884465093,5745628773250
7074195360604,5777708369241
6931617199470,5817577674599
6781063338444,5864291005739
6624606327926,5918835189460
6461202519655,5979541788465
6291847423452,6046414226630
6120535352401,6118006374628
5945231702801,6192130247338
5768999219968,6267559971791
5591770470968,6342563519587
5414575976011,6414642312709
5236354170603,6483533681565
5056166532067,6547708072295
4874011079183,6605641528269
4687830734998,6657342412704
4496655312562,6702332280631
4298485547259,6741918124688
4095320744459,6775295196520
3884161943070,6804630849649
3668031897353,6828521435860
3448882137736,6849274487126
3226781213531,6866360462428
3005660326783,6878743562599
2788582614878,6889135286812
2577504607173,6894950181110
2374445619507,6898011597554
2183384986666,6896440893678
2004341537762,6890582703951
1839296060997,6880766963064
1687266724617,6867735070603
1551252719578,6851839169157
1428236675064,6833010756613
1319218329163,6812682878279
1223197858075,6793935089475
1140193404646,6776611911567
1069187074370,6763303408838
1010178697063,6754673715287
963168209608,6752638743483
930174177237,6757185212793
911158603098,6771161864850
908159127025,6791794534583
923175497941,6819181329162
957169264028,6853484077460
1012178343969,6891056813000
1088202646569,6931343881239
1187222809753,6971531395611
1308238892557,7010790611621
1450251357523,7045115258106
1612260834976,7075568387062
1791285851002,7098931891489
1987308229741,7116953421232
2195311822953,7127515836530
2413315147261,7132994953033
2638318593346,7133541967353
2867293148598,7130641626109
3099258137038,7124864068878
3331216744674,7117437741209
3562152860279,7109433521737
3791082431179,7101799349460
4018024390169,7095588559097
4242000000000,7090400341306
4463032377207,7086799630298
4680138459490,7084244843312
4893343744312,7083000635323
5103642816655,7083579462390
5310038229617,7083312501930
5512486281162,7082447317135
5710918052292,7080704555339
5906277338561,7077976264441
6098511375737,7073132403680
6286520500244,7066752931863
6471312849801,7058442108567
6651876727661,7048747406454
6827256916214,7038968106192
6996604890945,7030178518359
7160117387305,7022951658668
7316042714473,7018507889858
7464738508481,7017737598400
7603630777464,7022380009654
7733175932306,7032197736127
7850949624090,7048515659342
7957584620976,7069947453835
8052612992066,7095937429261
8134941733042,7126560180058
8206319516080,7159917457624
8267352962103,7194652736581
8319262467310,7229470381708
8363526827840,7262254264345
8401107188936,7293617072481
8434730582537,7320859034293
8464837919298,7342871985810
8492975744696,7361048974161
8522134298402,7373171976836
8553128082754,7381179648267
8586112042129,7385857905483
8622620135434,7387183834182
5386241732414,3487418529514
5335401952992,3535713223665
5273587488607,3596145297398
5204792118807,3668000272628
5128886818794,3751307105530
5048993265988,3846783721500
4966043294213,3951640671923
4882030827432,4065912197773
4799017503614,4187510238793
4717932810034,4313651817196
4638912372528,4445073340227
4564812372923,4577598169346
4495769789479,4709768571809
4432713390238,4841639391776
4376780209240,4968924330275
4326763339957,5092283770568
4283871379955,5210290299014
4248960931804,5322066609880
4220181275727,5428325800833
4198386594871,5528912460873
4183575623793,5621599060765
4175822314227,5709151425562
4175127902232,5791383340791
4181416625977,5869653226554
4194764951698,5943147734997
4215016607321,6014654187898
4244320558110,6084013888873
4280603929353,6152789367433
4324862656778,6220719331395
4376019195570,6288643255901
4436146976825,6356520431808
4503252713317,6423846355572
4578333758039,6490559297934
4661312476116,6554192551336
4752192441389,6614842250575
4851054524533,6671490687994
4957825733121,6721035113730
5073509633380,6764035555790
5197187316231,6799630725267
5327724561198,6827139518129
5465202100563,6845188237002
5608629957485,6853952217516
5756019544789,6853651873271
5905381020730,6845178229965
6056663520454,6827186023538
6205886963198,6802364588876
6351066760789,6771088095719
6490264863624,6733345750813
6622440637710,6692368564267
6743568788112,6650129697983
6851709640666,6607776176596
6947841175501,6566763662566
7029019277253,6530990200574
7095233118087,6500100383840
7145532870262,6478370551303
7180936986215,6464969064117
7201466864465,6460674036042
7206146820596,6467853585232
7197006947335,6483897747497
7176050794134,6510155528096
7142286748654,6545234067625
7098718546329,6587918715345
7048351083764,6637850028435
6991165639576,6694077158204
6930182465130,6756219727036
6868371058700,6824034730275
6807801774434,6898264274438
6750494278199,6981442902437
6698413692808,7072800647551
6654673921387,7175918756507
6620241083223,7292159419540
6599189344154,7422274651345
6590625235893,7568960298482
6598406246966,7731126761345
6621621704688,7911195674485
6660281825868,8106266711625
6716380945122,8315454587693
6788808805674,8537339456762
6875434895335,8767993156931
6975351532360,9006457072567
7088274049442,9248784244429
7212166734068,9493573457871
7342882540256,9735867963361
7480374589550,9973145190961
7622181446279,10202262494172
7765431604231,10420631506775
7909104437292,10626367394363
8050895912878,10815097826649
8190941643059,10987779393489
8327107781216,11143458798775
8459702595245,11282214055760
8587594599187,11405205872758
8711096658859,11515222099464
8830071177516,11614800385714
8943835977923,11707059237912
9052396920153,11793568628706
9155901484834,11876905868112
9254489559127,11958404993978
9346313176862,12039005980561
9431498820442,12119969843196
9510170766079,12199603026328
9582454643774,12279031232145
9646500401700,12356552957843
9703578927385,12432335902797
9751598535624,12502043552955
9792015624987,12567173150712
9823929203735,12624650173371
9847611385508,12674184194653
9862403408905,12716241307870
9868542546901,12750405483748
9867474094214,12775886740261
9857596055834,12795597445996
9842484086855,12807778339743
9823013794146,12815734469783
9799334518221,12819024143826
9774065940027,12820356508303
4280603929353,5704717083256
4324862656778,5754156237016
4376019195570,5807208279371
4436146976825,5861174370380
4503252713317,5915955459602
4578333758039,5968804570431
4661312476116,6019745675690
4752192441389,6068804577509
4851054524533,6116008911046
4957825733121,6160534148919
5073509633380,6201833599831
5197187316231,6241884731393
5327724561198,6281450867435
5465202100563,6318877115437
5608629957485,6356445626291
5756019544789,6392466347193
5905381020730,6427534052807
6056663520454,6460831680209
6205886963198,6492948559783
6351066760789,6523697801094
6490264863624,6551496012362
6622440637710,6576968070471
6743568788112,6600623076649
6851709640666,6620507911029
6947841175501,6637880158604
7029019277253,6651556284058
7095233118087,6662477767317
7145532870262,6668775974644
7180936986215,6671814520803
7201466864465,6670635951691
7206146820596,6666773507477
7197006947335,6658190144476
7176050794134,6645792127353
7142286748654,6631224396746
7098718546329,6611848833722
7048351083764,6587894504316
6991165639576,6561431093900
6930182465130,6529735829265
6868371058700,6494028718753
6807801774434,6452244570690
6750494278199,6405486554509
6698413692808,6353047300311
6654673921387,6294470589334
6620241083223,6230840713740
6599189344154,6161767603537
6590625235893,6088967482258
6598406246966,6011520938997
6621621704688,5931213788087
6660281825868,5849088817927
6716380945122,5766959424167
6788808805674,5685012576942
6875434895335,5603911580316
6975351532360,5526622838587
7088274049442,5453000825233
7212166734068,5384871493359
7342882540256,5325047981004
7480374589550,5272614247221
7622181446279,5229430274896
7765431604231,5195775591766
7909104437292,5174613125635
8050895912878,5164822262188
8190941643059,5168897077713
8327107781216,5186140183219
8459702595245,5217990513598
8587594599187,5264463885335
8711096658859,5325706056477
8830071177516,5401996112549
8943835977923,5492119900366
9052396920153,5596961497098
9155901484834,5712859266601
9254489559127,5841556385074
9346313176862,5978965545978
9431498820442,6123803066722
9510170766079,6275438630087
9582454643774,6430587220464
9646500401700,6589341697013
9703578927385,6749005334121
9751598535624,6908674330144
9792015624987,7067084264390
9823929203735,7224756466483
9847611385508,7379202124891
9862403408905,7529776955527
9868542546901,7676408079303
9867474094214,7818472293229
9857596055834,7954738462074
9842484086855,8084755036486
9823013794146,8208506076016
9799334518221,8323916025525
9774065940027,8431197838978
9749893794293,8529216259422
9729033662188,8618529456931
9710843423719,8699532516175
9698802245638,8770687772347
9692876765955,8833746204187
9693397753110,8889762651499
9700877125291,8937526559401
9714961708622,8981181715119
9733226597588,9019052721877
9755736978824,9053195678874
9781223645331,9086397580999
9807701310704,9119484634561
9833332700564,9152427656092
9858037532896,9188189429914
9879602269322,9228335602913
9897666442146,9271755874698
9912478701112,9318683866297
9921695218056,9370917137612
9927520183812,9427213851398
9929118037368,9485874340302
1642975654110,3341379355894
1603776792449,3470854217624
1572634096031,3616418255677
1549463132830,3774103867145
1531358873680,3940003172587
1520313783401,4111235459080
1513254770354,4284966394267
1510182108224,4461389581733
1509103044858,4637711720234
1509103044858,4815206122275
1509021205947,4991072530027
1507943301321,5167543420233
1504953155417,5340879515585
1499888662534,5510993104695
1493827633965,5677885609978
1485693440787,5839378391575
1476642475347,5996161188627
1467591564434,6145686698815
1458540709065,6290388302799
1450486814831,6426529778970
1445423813281,6555621252024
1444426875961,6676029433727
1447417700596,6787103653252
1456468331272,6888439300741
1472497538198,6979691827007
1495505600123,7059833213327
1526567391240,7129423539108
1563688587922,7186839778372
1607788854296,7232055447796
1655954407584,7264768750621
1708108017661,7286263788801
1762255656821,7296738997661
1815406290613,7296193596663
1867483065518,7284917295343
1916645507129,7263599658571
1961743102447,7235045058601
2000858315823,7197729642046
2033991150423,7154408151622
2059070906986,7104850526225
2076097541061,7048837918408
2085071221805,6989018314470
2085071221805,6925211476915
2078091672665,6859149364170
2063059136331,6791554902965
2042964757405,6722110680433
2016887949292,6652437898996
1986746586759,6583278514539
1956681374163,6514026481370
1926540163090,6444402222083
1898469120107,6374605321115
1875308241329,6304611962682
1858206124196,6233978665346
1847162147728,6163814809028
1845093222577,6092850892644
1850005675666,6022283038848
1860976087971,5951410673109
1879001064395,5880792123515
1900943186946,5810215916814
1925879020084,5741831153909
1950886977761,5675007400876
1974827587411,5610185914922
1995776791126,5546456256025
2010672772979,5484756512371
2019584363179,5426000829340
2020515033351,5367513856526
2014395442806,5309894160903
2000228986891,5253406989754
1979079078763,5195783675250
1951942622107,5137701042295
1920814931220,5077983851884
1887691712118,5018240428676
1852635150265,4957498764498
1818514228704,4897888932999
1786451790561,4839174413058
1756385492994,4784329420096
1730311532643,4733763407691
1707293764997,4690051172428
1688268343599,4652322968152
1672237124333,4624148029637
1661258559044,4605068511976
1654272347589,4595748578849
1651278292717,4597969660621
1654335516151,4611596795037
1663380894443,4635598019673
1678414132447,4672205581949
1700433180104,4718990570026
1730563492045,4777407037295
1767615625638,4845802307152
1811717417259,4923155492161
1863802832919,5010951207106
1921876166666,5105763410108
1986998993457,5209254265247
2057111810281,5320878592864
2133212835138,5440121322176
2213244225113,5565677407108
2297331060165,5697987188472
2384352322959,5835275486213
2476366895272,5978104130909
2570380516577,6126010936980
2670329567675,6276505158127
2774222233347,6431280587876
2883062607714,6586146749048
2998905466999,6742477289542
3122701554743,6897730786280
3254458633935,7050602385612
3394184732745,7201008332171
3542846877865,7346200718738
3698501318101,7484811954885
3862121696684,7617561092633
4031727173309,7741983789701
4206335816360,7859115726339
4382986767034,7967233522371
4561649920807,8066852732013
4739379811747,8158279230327
4914171038944,8243218910110
5084043371176,8320938949421
5249000095256,8392678356758
5407033382549,8460834769690
5556136877363,8525241228258
5696285193000,8588614440059
5826444885176,8651490507421
5947607418113,8714433142781
6057729360082,8779699880975
6158795742675,8846018878569
6249784156272,8914901962444
6331697797589,8985106120686
6404537844372,9054891109229
6469336673879,9124533193539
6526141662575,9189608914420
6574012853653,9250068161911
6613039996854,9303133074400
6642318044177,9348416443441
6660975604218,9384273227053
6666117310698,9409576929915
6656905662543,9427426637211
6631431896657,9436945692330
6588842159287,9440604270914
2688966530100,3426738390948
2632832125297,3617348476439
2573702391497,3826326959369
2510525443009,4043782882401
2444406267378,4263394539565
2374292736795,4478864588263
2300184775186,4686717401337
2224079584906,4885644379199
2146975780021,5074362718608
2068873364901,5251581285670
1991769564984,5420264938174
1917714525157,5579889066997
1845603695271,5731882238846
1778539007162,5877754162943
1714470180551,6018369297409
1654395660052,6154233989701
1598315363124,6287397553837
1545230727108,6417846757285
1496194171890,6546010235250
1449154926155,6672235007851
1405111383485,6797200011769
1364008797625,6918992412194
1322960694805,7037846616686
1283909654142,7152218187387
1243860120753,7263740427630
1202812121654,7367892846669
1159712464363,7464960817043
1115668857681,7552726990961
1070572276868,7632415738152
1024477427765,7700346225982
977384264248,7757572945193
932341675567,7802630453891
890241540257,7836635055940
852188946185,7858221809035
820128038784,7868012773248
795057859529,7869156562173
780026281608,7859865774935
776031571522,7843026584170
783022349617,7819301886997
801998129673,7789587216277
833059421650,7754824304908
877104326747,7716016588888
932135719731,7675504022538
998203386089,7632936852876
1073260453012,7588353510479
1157355606544,7543801760385
1247396087856,7498412231932
1342479050115,7453891131482
1441557837896,7409076933059
1541635819511,7365306850362
1642667647456,7322690011191
1742701925172,7281479245318
1843736423678,7242791243712
1945771055391,7206624730066
2049804868761,7173960760974
2156837036032,7145471363038
2268866016317,7121711170779
2389888909552,7103010136554
2518907104281,7090438984999
2658918953259,7082951079881
2809925265910,7079175446335
2971962987656,7080976910003
3143960082443,7085392296831
3321922485549,7091789336972
3504887159381,7099444767022
3687793513742,7105941528045
3868680007444,7111593351703
4042524211430,7116565815054
4206310735074,7120123875326
4358035566628,7121451045959
4495747879941,7124580338518
4620457228456,7128399539868
4731204603481,7135873457398
4830033540256,7145804713256
4920012296732,7162307519228
5004184748787,7184036330643
5084598312551,7212409999438
5166302449528,7246952807904
5252287596847,7288810671158
5344595120306,7336817906967
5445203761109,7390065020011
5557058574461,7449405680992
5679135849757,7512489667214
5811410844192,7579135174939
5953790809223,7649337879842
6103099048843,7720524852624
6258357691918,7793759362464
6415383542704,7867880654915
6573054465010,7942646473311
6727265194713,8018724150387
6875087344899,8096077321765
7014270382584,8173572597096
7141998949873,8251921715576
7257214066017,8332175946293
7358033500875,8414339486852
7444493266838,8497684684665
7515781396501,8583724424747
7574986006587,8670494622569
7621193935335,8759766035688
7658468580597,8849542643549
7688810376124,8939052410630
7714325440373,9027666475895
7737995218401,9114007899930
7759852124879,9196524560941
7783871658756,9273289168358
7811074765997,9343231239779
7841438643514,9404931525534
7875943245097,9457477147738
7915572120826,9500113525637
7960378885455,9531042387902
8008352639588,9551001884619
8061522746975,9561361670808
8116865466422,9560863977695
8174470135733,9552824189735
8232378271192,9536462079828
8289690766246,9513586757895
8344496929114,9487361751298
8397012921271,9456941207388
8445352627332,9425948228162
8488769168731,9395392274939
8527579023380,9366835965255
8562087654304,9340544149031
8592643656058,9319576170620
8619864616106,9302929108619
8645011798719,9292050903864
8669844577614,9286227651743
8696799698739,9283519214177
4723799318345,3694753577709
4671136585457,3745904029737
4609516352069,3812627965065
4538978409289,3896359967970
4459513986972,3995706195405
4372114591361,4108555463906
4277772901873,4234926799839
4176483209591,4371335036347
4071238877786,4514286876130
3963003532675,4663135854765
3853837697672,4812292592933
3745674839064,4960413692425
3640543503379,5106159613643
3541412147717,5246717068796
3450308102184,5380054367755
3368229505244,5506904211986
3297148010023,5625706800038
3237090051265,5736565174387
3188029171761,5840537389658
3150965566298,5937051877826
3123924614967,6027981834743
3103858566365,6112955831674
3090815588157,6192819874661
3081772541898,6267799693672
3073730306972,6338597400056
3065668116414,6404189956583
3053609339781,6465322265749
3036553967905,6522417419944
3014501783048,6574093397572
2985452896965,6621028620992
2947390880083,6663332274470
2902333543891,6699450201322
2849280786444,6730556069152
2788219682880,6755387257589
2719176713639,6774961254501
2642137960061,6788991456762
2557094640407,6798112237967
2466065692555,6802179062623
2368041384773,6801889516891
2266026698871,6798029493904
2159014821625,6789331704961
2050006097551,6778137280993
1939001031459,6763293428500
1828000000000,6744308563522
1717001164821,6723657114993
1609004972024,6699462142590
1503008316676,6672595447050
1402012838742,6642982839056
1305018773811,6612076375844
1214020181051,6578026451755
1128028368437,6543258286205
1048030533906,6507793558495
973032887419,6471624602833
903035436735,6436031230502
838038185287,6402228127769
778041130018,6369565291289
723044258673,6339874210108
673047546611,6312917075330
629050872346,6291353193073
592054051586,6275562205890
562043592615,6265908792824
541045284611,6262526726489
530060373919,6267386217555
530060373919,6279493052786
542059037375,6299300040480
568071298342,6326818236681
609082096272,6362473496997
666090834646,6403295479672
739114334863,6451056502620
828135858419,6504358231216
935154532684,6562037793246
1059208194832,6622266832437
1199240176111,6685600047864
1354310525691,6750809210753
1523379466843,6815638854868
1703493469315,6879834954415
1893608460057,6943662218167
2090777128246,7003064257880
2293949650711,7060988386904
2501216504023,7115302945061
2708495707953,7164568933299
2915855277615,7210361225347
3120308318099,7251625059253
3320786051524,7288827957909
3515374802208,7320680979253
3703090196038,7349549646066
3882799634284,7373753453974
4054651279703,7394334182331
4215555242195,7409053515800
4367450629371,7419387912759
4509393085549,7424970302970
4642318924847,7426207645898
4764227114653,7421780985720
4877972734651,7413598384050
4981616203603,7401790931929
5076080771618,7386371572023
5162220936767,7369851898104
5238111491749,7351659744574
5305623149074,7333978797351
5363786815301,7318420867919
5412586535105,7305699829585
5452095468716,7298065839659
5482312012280,7293814502713
5505477726773,7296318592276
5521679545210,7302350648934
5531195621201,7313277924433
5535216888252,7327786159543
5534052041677,7344296630719
5529978028889,7361829392209
5522338725576,7377955543373
5512424239842,7393071621457
5501557961159,7404766370386
5489094005389,7414175409308
5477514125951,7419790293532
5467877467537,7423645263615
5459940659018,7425638019725
