209353523200,-28226838528,96998801408,-132265279488,-93074776064,-127312764928,-168928722944,-165426167808,52292956160,-211587022848,-54404140,75846828032,109586702336,-197900238848,-192774193152,10695591936,170531667968,193934917632,145223843840,198612959232,22345617408,58337046528,-146691342336,-75756544000,-211206815744,125682728960,203182931968,152744361984,150390964224,-21596059648,80561356800,157977755648,63839866880,101208547328,-99445293056,-88015790080,-150773039104,-150190555136,197603262464,-88276672512,-97820483584,19237578752,4513888768,-84593942528,172508577792,-208084844544,181649620992,-167292026880,-71863164928,-198785597440,9907051520,169819586560,192912457728,121567715328,172945145856,81963433984,122786480128,128454164480,19687069696,44715266048,175565144064,-31336785920,-1831606144,69478580224
-123761164288,190802149376,60805070848,86708740096,50107047936,74298933248,-37137952768,-32963770368,-71565443072,122795417600,-62386741248,-93143687168,-107346698240,141799407616,184851267584,119558848512,3573388032,89997869056,-47614889984,-33560692736,-175794012160,175952232448,-164794138624,173534429184,122488487936,-148332871680,76610838528,12972816384,169067151360,-7487774208,-124725919744,-208461905920,-36501331968,96081813504,29366687744,-207369764864,-175158247424,3705680384,-206577565696,175174221824,-139166023680,56703401984,-142135050240,-38540558336,112851304448,34000291840,-50851196928,141207437312,26354147328,41484849152,133012905984,-57683091456,37058400256,190422843392,196439801856,-160530087936,-78419640320,98595536896,17068953600,-47182258176,-30213191680,87730544640,-185435668480,-139816730624
51336421376,196225302528,82595274752,122642415616,2626642688,128428916736,65546436608,-187286765568,-136307023872,-152679383040,-95495086080,-132172636160,159894306816,-214749544448,216416632832,-47748222976,-169882697728,-100439015424,45991165952,37739200512,-194637725696,-21673785344,-190748033024,153381781504,61513084928,78683152384,43955847168,5048409088,204021792768,190135730176,-182830235648,21440980992,-158071291904,89810067456,-144947134464,-139485118464,196335861760,-59667795968,-150826876928,126050508800,199383171072,35354005504,-125542014976,106193616896,-197543903232,20364877824,-146621448192,-190509694976,-134944079872,-194693857280,34692538368,14007314432,-181443674112,21974118400,-210264506368,207624601600,-4754900992,61150027776,29115826176,-184798003200,-95776104448,-11768282112,-52756815872,-182867607552
-80460972032,-62120583168,-106918150144,60968148992,158948327424,-175838969856,-11942296576,-121265635328,48987938816,-76413411328,101494956032,17427503104,-54954975232,188338503680,-150201483264,165610815488,84916576256,194363277312,-197803212800,-186140114944,120293957632,-8525520896,67864408064,202160668672,-93284810752,-9730770944,200556003328,31403124736,216440061952,-142719598592,173212549120,-182532292608,-170304995328,-210617794560,2353370112,168554168320,-140867321856,164711694336,5724042752,101562163200,86199418880,120593022976,147056328704,-182556327936,-36431867904,142053720064,-55206567936,38293823488,10134637568,-26293039104,-41807159296,-179047727104,171838488576,-17170129920,-161461616640,-30887915520,-171765153792,121280094208,-160164888576,60827152384,-94815109120,136287617024,-210551013376,62701805568
-193622196224,117093367808,73256804352,-45888942080,-54412664832,-72361730048,-182451863552,125413638144,185955500032,41870548992,144222715904,12846871552,45450850304,77385859072,-82822692864,-30688346112,-168831696896,-133360214016,24217786368,-114063572992,-66071506944,-157822582784,-93799251968,-77645144064,-27087450112,6535754240,-157383606272,-71507673088,-168494252032,-176058580992,-119828193280,63490048000,89630171136,175658532864,115173384192,-182005088256,150069100544,-85625102336,65979318272,215058087936,142399127552,-49101664256,-37481533440,203232952320,-166586826752,-168625635328,-113880694784,-159910821888,89470672896,-11473744896,-105331679232,-3603950080,-164335403008,6890848256,96907452416,59491532800,-171819876352,125221715968,155502821376,917524096,154959462400,70347382784,-173209616384,-882685184
86920486912,182790684672,-135940800512,133979783168,198819921920,-85891457024,77118980096,-59757203456,-19023403008,113366114304,-188984262656,-50978643968,-181537325056,187452063744,156713877504,213808021504,-189046276096,-108310216704,69366202368,82016149504,-89085485056,16182645760,8584515072,-117246001152,-190622334976,138138075136,-197659787264,21076707328,161367867392,92505317376,-139984437248,13027995648,-141465141248,-121978961920,-77949288448,130661810176,-154375421952,117340102656,-166633603072,212018774016,152790630400,-173205012480,157854449664,112801447936,-187228585984,52285804544,-176550445056,152579080192,-128443834368,-113986191360,-35284520960,37954465792,-85840928768,149360508928,103753736192,17319723008,144635920384,26960357376,-32611995648,83156566016,-52562161664,84823203840,-108036005888,101186887680
86860546048,125972307968,188795076608,118796124160,42388246528,-192247054336,-168145813504,21993472000,-32944680960,191104090112,86963937280,-129671815168,-183387521024,153775636480,5850777600,27229710336,207829008384,136957902848,-204850757632,8718624768,157730963456,29399738368,44806078464,180142850048,-143646162944,-52499505152,112758169600,207765897216,-198546866176,-192808419328,-131217891328,-37825884160,-52731990016,65691426816,74950475776,-35247816704,-15804796928,-151636508672,-74498949120,205248741376,135115374592,-68721696768,73911681024,38694727680,-161741012992,168872394752,188532080640,-50650968064,-113160347648,154928119808,-45520273408,34969137152,125593108480,100250091520,173813186560,205127581696,-44572815360,-125134438400,103176011776,86875365376,-181726969856,30733004800,11709332480,68947533824
6361544192,10090455040,-170619240448,80760905728,133326528512,122552410112,-133708734464,119401832448,179759710208,-42955743232,-210413027328,-105923543040,83414212608,-200463073280,-101869895680,-143670280192,31464189952,-102528770048,-112197492736,4639327744,15896678400,173729316864,-72540733440,-19407706112,-174795096064,211845922816,-60020609024,85685747712,109333192704,-26034266112,-17966716928,216296931328,-156809117696,135577296896,113820155904,111147417600,64215912448,143720366080,-142205091840,-102815408128,20202594304,-87682490368,-153581846528,-212259897344,-107274215424,-204390940672,-214725672960,-62411706368,-89712304128,-73947717632,118916407296,-22073270272,108961292288,56314515456,-39478005760,207863070720,-81036730368,-163904339968,98838167552,89515376640,-138748116992,-202736631808,144189734912,122954211328
-197582159872,-100953251840,203971248128,25558798336,203163369472,18229663744,-4358559744,48504127488,-10985329664,-122488496128,-141650378752,61812322304,-59217256448,168106983424,82627780608,54969389056,-50740883456,-80206692352,-72663138304,162524299264,24224757760,-214467788800,76269699072,-14970943488,-125355925504,-19511105536,-124394323968,-178659295232,-33629816832,-93516890112,-28762593280,-83001655296,-57836457984,-19179401216,89468674048,-124160688128,-156006055936,-112133283840,-36166324224,-190773690368,2239749120,66709745664,195819356160,45158551552,-103201775616,-162104279040,-471904864,199238696960,147031457792,10879307776,17968416768,-11054962688,-207250948096,122357317632,33348188160,34766065664,-974923392,214546284544,-195441410048,101419876352,34188939264,-48083484672,-174390968320,160576962560
-80924508160,-24875460608,-57036771328,153592758272,186680033280,-31876831232,79893782528,24432375808,-169293103104,-115138535424,10281816064,-5640416768,-56424615936,-196982030336,108819709952,-37214142464,-2071112192,-57897361408,151934631936,-30648604672,146364710912,-120420007936,-181438332928,28196440064,66179497984,-44554334208,-154538328064,-57107849216,77221257216,105127845888,175835758592,150214836224,-11775151104,149691105280,-194141208576,-103969292288,-85604827136,10284647424,-47820431360,-157848223744,-119322943488,-160790495232,-601261824,81460740096,126825644032,-98427731968,3502056192,57965981696,203406426112,180977991680,106194239488,-195146448896,38247866368,12872160256,164080369664,-80619487232,-11819853824,55972384768,192670384128,73878601728,13340339200,73563054080,-60542377984,89404588032
64908730368,-64563453952,-182968451072,60164882432,143608201216,-111110545408,-132922982400,-143373369344,-172933906432,-68987158528,-202803150848,4817307136,-35518050304,181772091392,-14528260096,-91635572736,-184483233792,-121497714688,5262062080,198401556480,-170478075904,214160392192,-96948731904,-74735935488,-167423311872,-132688527360,13285323776,-146900107264,-192213303296,-70836322304,-93079011328,-103855734784,-206948433920,191332564992,204510625792,130341314560,76903890944,119633395712,-30828029952,22151677952,-204259459072,73916751872,-123250647040,-134047834112,190776623104,-2230569728,-47968997376,93273645056,184521555968,-133858279424,74872160256,33679384576,-181487140864,121379962880,-111946883072,-181199650816,110130855936,-7026597888,-54412500992,199564754944,-124578865152,145471897600,-53576695808,-125643866112
21467981824,105530007552,-6496786944,-186543964160,-25151729664,-104296513536,5565107200,-210730057728,71716470784,194944712704,169241608192,-214368813056,148710244352,-182235676672,-183060561920,184978161664,-151454351360,-100432412672,-36600856576,-149032960000,207293415424,-144590553088,-44146180096,-40348450816,97092493312,-100406493184,203728551936,177286430720,-80236781568,-8677020672,-57394749440,-116777041920,177429708800,-3420278528,127136423936,-46558605312,11986895872,-80709664768,-210562056192,111918555136,66501337088,31358523392,-53776502784,137183404032,-38062706688,123388862464,-24680599552,192932446208,211598245888,-85682962432,-65493585920,93487005696,-79875350528,-37657604096,176207511552,15994860544,105682173952,-122726662144,97291132928,-209568366592,191001116672,-56589230080,-150711353344,-88907866112
138515251200,-199531184128,-178438553600,176731635712,-213981544448,135385473024,39090352128,-17718986752,90634182656,-43213467648,-163008413696,-18696247296,-117496610816,-24781062144,12068554752,-193210679296,-216230051840,12506022912,204249677824,178770427904,-81145290752,-162247753728,98987884544,132317356032,205773078528,46405332992,20344913920,-45362741248,25312112640,-106362511360,-71093338112,98845376512,-32857995264,158110040064,186671988736,-121880379392,-182280847360,-183813668864,-87364091904,-110386020352,-180017807360,115003506688,84289150976,59314475008,-103271047168,116016283648,193351647232,-166949945344,-165906776064,-22969796608,27725205504,140673007616,184586420224,39967969280,115654893568,190302306304,-161583726592,145122721792,121557901312,132442161152,181566849024,-57756708864,-113468612608,-21086990336
122203873280,41143222272,-14066472960,94554112000,29644607488,193324253184,-110317322240,180451622912,72274788352,-122229571584,94765973504,-142500446208,-135883235328,-89187139584,57733160960,-83210928128,76344950784,172382715904,-49556430848,-61556699136,28364615680,55919927296,180299956224,65695866880,196876632064,1959249408,-2960413440,-145160929280,114273615872,145331748864,46980632576,-14959170560,-103543799808,76664791040,-173106937856,-97960574976,-117856452608,-48349007872,-124526673920,8178740736,167835975680,47012585472,-194210971648,-127172001792,-101962039296,-207686025216,-50533994496,206756741120,103462141952,-25350463488,53280546816,12291237888,117753249792,194961899520,29315381248,-84080599040,60553388032,72670560256,172005965824,-123279663104,140701499392,34773958656,-57599930368,216068751360
210173460480,-34181623808,109955055616,29251993600,-45725462528,-187530788864,-201435987968,136603795456,132071063552,-155979022336,-193409925120,-1276701568,89555492864,-58402721792,-497296448,11786400768,165674041344,-180346486784,174445002752,-72787271680,146726338560,-175422504960,-5980282368,39101079552,-159982764032,45764849664,13437286400,165791236096,-127096266752,169171288064,41408311296,61527207936,-141250969600,-151809671168,47770779648,172622839808,-106055589888,-32464252928,105539731456,-191441076224,-145787666432,-166824329216,-154602209280,62222737408,-98708127744,-135748354048,-206294220800,-158503829504,93565624320,-106717863936,-128003538944,15419617280,213810642944,-136724176896,167239499776,-55222972416,-79075868672,55025324032,203884183552,-127226298368,96680828928,157000237056,-61011550208,-182041788416
-48434331648,-1674011392,186567573504,22702100480,56618762240,71429414912,96829849600,-53155065856,-32386615296,-174264238080,-83032064000,-2492636416,-149361377280,16150803456,139752980480,202089791488,3743991552,30627801088,-29880508416,-11464356864,70803267584,73474424832,61340676096,179181600768,169903964160,-58276405248,-133984641024,121223610368,67394863104,-128261316608,92254658560,187096039424,44377014272,53119283200,-173253279744,-187090518016,46786981888,26349873152,-202823827456,-46661529600,102590455808,186617217024,65054310400,75853864960,176335405056,31247392768,-174119813120,80911859712,-186430930944,-38143025152,160480215040,-206827896832,55530176512,-158669438976,8973776896,-79561146368,40793047040,-146180849664,-190694834176,-126195982336,-159782371328,158601592832,-23575648256,125273817088
